"","sensorId","cycle_id","cycle_step_id","resistancy_of_sensor","temperature","pressure","relative_humidity"
"1","9","682","0",69942368,35.270523,992.339539,31.813673
"2","9","682","1",15072677,34.463684,992.330688,32.17485
"3","9","682","2",914898.375,34.730114,992.264771,32.26321
"4","9","682","3",661285.125,35.343418,992.280518,32.316807
"5","9","682","4",548620.4375,35.428875,992.299805,32.170906
"6","9","682","5",477278.03125,35.471607,992.289246,32.009586
"7","9","682","6",148362.796875,35.629959,992.268677,32.047653
"8","9","682","7",341561.03125,36.087425,992.289429,31.817926
"9","9","682","8",390243.90625,36.200535,992.314148,31.492683
"10","9","682","9",411162.40625,36.296051,992.306824,31.257231
"11","9","690","0",74031064,35.622417,992.337646,31.14249
"12","9","690","1",15467548,34.735146,992.343262,31.631887
"13","9","690","2",938803.5625,34.996548,992.276001,31.616928
"14","9","690","3",666449.75,35.589745,992.283325,31.838549
"15","9","690","4",549503.625,35.667664,992.285217,31.686554
"16","9","690","5",476279.0625,35.702854,992.292419,31.632999
"17","9","690","6",150721.21875,35.863716,992.282898,31.636976
"18","9","690","7",351769.15625,36.338783,992.28717,31.505873
"19","9","690","8",403149.59375,36.469486,992.302856,31.256632
"20","9","690","9",426311.40625,36.577568,992.305115,30.988514
"21","9","694","0",78135320,35.916504,992.362488,30.881033
"22","9","694","1",15577846,35.041794,992.294128,31.308983
"23","9","694","2",940096.375,35.318279,992.255981,31.386152
"24","9","694","3",667101,35.936611,992.308289,31.484606
"25","9","694","4",547740.0625,36.034641,992.315735,31.351784
"26","9","694","5",474293.65625,36.092453,992.292236,31.18115
"27","9","694","6",152064.15625,36.243263,992.269592,31.201096
"28","9","694","7",360690.375,36.71833,992.310425,31.013145
"29","9","694","8",410420.84375,36.856575,992.306091,30.73111
"30","9","694","9",432523.75,36.977226,992.27356,30.470455
"31","9","702","0",80141856,36.331242,992.365234,30.286146
"32","9","702","1",15712299,35.557068,992.288879,30.745588
"33","9","702","2",932392.4375,35.836067,992.282532,30.82254
"34","9","702","3",660006.4375,36.466972,992.314758,30.904341
"35","9","702","4",544246.625,36.567513,992.317322,30.783367
"36","9","702","5",472324.71875,36.655491,992.296143,30.553692
"37","9","702","6",153018.53125,36.818871,992.305664,30.540619
"38","9","702","7",362221.4375,37.341698,992.287292,30.368534
"39","9","702","8",415163.1875,37.49754,992.264954,30.049278
"40","9","702","9",441474.46875,37.618191,992.288757,29.766775
"41","9","706","0",80659696,36.964661,992.380676,29.639444
"42","9","706","1",15369606,36.127644,992.308167,30.019236
"43","9","706","2",919829.3125,36.396591,992.28125,30.083359
"44","9","706","3",654940.8125,37.014931,992.30957,30.174212
"45","9","706","4",533194.5,37.107933,992.274841,30.00771
"46","9","706","5",461157.40625,37.19088,992.289429,29.862978
"47","9","706","6",151793.65625,37.351753,992.269897,29.860811
"48","9","706","7",361837.46875,37.851955,992.272583,29.681007
"49","9","706","8",417959.1875,37.995232,992.298706,29.400978
"50","9","706","9",442046.1875,38.093262,992.300049,29.128479
"51","9","714","0",82022528,37.417107,992.33075,28.983442
"52","9","714","1",15124856,36.497135,992.329651,29.400307
"53","9","714","2",902799.1875,36.758545,992.291931,29.536322
"54","9","714","3",646260.625,37.346722,992.300842,29.578501
"55","9","714","4",527835.0625,37.444756,992.279419,29.452305
"56","9","714","5",451101.3125,37.49754,992.282776,29.389568
"57","9","714","6",152064.15625,37.658409,992.280823,29.319759
"58","9","714","7",367684.03125,38.120914,992.299988,29.130978
"59","9","714","8",418985.28125,38.259163,992.311096,28.890535
"60","9","714","9",449024.34375,38.357193,992.305054,28.657988
"61","9","718","0",82643128,37.698627,992.345276,28.526665
"62","9","718","1",15083084,36.796249,992.310059,29.017637
"63","9","718","2",903994.6875,37.080284,992.279968,29.082302
"64","9","718","3",637807.5625,37.691086,992.296021,29.170902
"65","9","718","4",525397.625,37.77906,992.300781,29.038368
"66","9","718","5",451101.3125,37.844414,992.304749,28.915106
"67","9","718","6",151255.546875,37.997746,992.263733,28.794168
"68","9","718","7",368477.875,38.480358,992.305786,28.753145
"69","9","718","8",425249.15625,38.626152,992.29303,28.480087
"70","9","718","9",447846.0625,38.731724,992.323975,28.243002
"71","9","726","0",84155376,38.060585,992.345032,28.105743
"72","9","726","1",14837220,37.143124,992.301147,28.583826
"73","9","726","2",899231.625,37.419617,992.246094,28.641859
"74","9","726","3",634252.0625,38.027908,992.301636,28.746378
"75","9","726","4",523785.15625,38.13348,992.316711,28.604427
"76","9","726","5",449912.125,38.178726,992.288208,28.47401
"77","9","726","6",150455.484375,38.349651,992.305359,28.477961
"78","9","726","7",375435.375,38.834782,992.324219,28.324898
"79","9","726","8",431976.375,38.962975,992.336121,28.084328
"80","9","726","9",453498.65625,39.058495,992.35614,27.830008
